time_step,building_id,charger_id,connected_ev,connected_ev_soc,action,constraint_violations
7805,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7806,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7806,2,charger_10_1,EV_3,52.99081138611241,0.05532,[]
7806,3,charger_12_1,EV_4,31.177592164907388,0.05532,[]
7806,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7807,1,charger_1_1,,,-0.02,['Discharge During Idle']
7807,2,charger_10_1,EV_3,53.02717091527132,-0.02,['Charging Power Violation']
7807,3,charger_12_1,EV_4,31.344831009393523,-0.02,['Charging Power Violation']
7807,4,charger_15_1,,,-0.02,['Discharge During Idle']
7808,1,charger_1_1,,,-0.02,['Discharge During Idle']
7808,2,charger_10_1,,,-0.02,['Discharge During Idle']
7808,3,charger_12_1,EV_4,31.00243347379166,-0.02,['Charging Power Violation']
7808,4,charger_15_1,,,-0.02,['Discharge During Idle']
7809,1,charger_1_1,,,-0.02,['Discharge During Idle']
7809,2,charger_10_1,,,-0.02,['Discharge During Idle']
7809,3,charger_12_1,,,-0.02,['Discharge During Idle']
7809,4,charger_15_1,,,-0.02,['Discharge During Idle']
7810,1,charger_1_1,,,-0.02,['Discharge During Idle']
7810,2,charger_10_1,,,-0.02,['Discharge During Idle']
7810,3,charger_12_1,,,-0.02,['Discharge During Idle']
7810,4,charger_15_1,,,-0.02,['Discharge During Idle']
7811,1,charger_1_1,,,-0.02,['Discharge During Idle']
7811,2,charger_10_1,,,-0.02,['Discharge During Idle']
7811,3,charger_12_1,,,-0.02,['Discharge During Idle']
7811,4,charger_15_1,,,-0.02,['Discharge During Idle']
7812,1,charger_1_1,,,-0.02,['Discharge During Idle']
7812,2,charger_10_1,,,-0.02,['Discharge During Idle']
7812,3,charger_12_1,,,-0.02,['Discharge During Idle']
7812,4,charger_15_1,,,-0.02,['Discharge During Idle']
7813,1,charger_1_1,,,-0.02,['Discharge During Idle']
7813,2,charger_10_1,,,-0.02,['Discharge During Idle']
7813,3,charger_12_1,,,-0.02,['Discharge During Idle']
7813,4,charger_15_1,,,-0.02,['Discharge During Idle']
7814,1,charger_1_1,,,-0.02,['Discharge During Idle']
7814,2,charger_10_1,,,-0.02,['Discharge During Idle']
7814,3,charger_12_1,,,-0.02,['Discharge During Idle']
7814,4,charger_15_1,,,-0.02,['Discharge During Idle']
7815,1,charger_1_1,,,-0.02,['Discharge During Idle']
7815,2,charger_10_1,,,-0.02,['Discharge During Idle']
7815,3,charger_12_1,,,-0.02,['Discharge During Idle']
7815,4,charger_15_1,,,-0.02,['Discharge During Idle']
7816,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7816,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7816,3,charger_12_1,,,-0.0044,['Discharge During Idle']
7816,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7817,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7817,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7817,3,charger_12_1,,,-0.0044,['Discharge During Idle']
7817,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7818,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7818,2,charger_10_1,EV_3,69.14442110867705,-0.0044,['Charging Power Violation']
7818,3,charger_12_1,,,-0.0044,['Discharge During Idle']
7818,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7819,1,charger_1_1,,,-0.024,['Discharge During Idle']
7819,2,charger_10_1,EV_3,62.50224965795349,-0.024,['Charging Power Violation']
7819,3,charger_12_1,EV_4,27.586820568738435,-0.024,['Charging Power Violation']
7819,4,charger_15_1,,,-0.024,['Discharge During Idle']
7820,1,charger_1_1,,,-0.024,['Discharge During Idle']
7820,2,charger_10_1,EV_3,61.94204190055117,-0.024,['Charging Power Violation']
7820,3,charger_12_1,EV_4,26.464731296551264,-0.024,['Charging Power Violation']
7820,4,charger_15_1,,,-0.024,['Discharge During Idle']
7821,1,charger_1_1,,,-0.024,['Discharge During Idle']
7821,2,charger_10_1,EV_3,61.38519538969326,-0.024,['Charging Power Violation']
7821,3,charger_12_1,EV_4,26.120748649317353,-0.024,['Charging Power Violation']
7821,4,charger_15_1,,,-0.024,['Discharge During Idle']
7822,1,charger_1_1,,,-0.024,['Discharge During Idle']
7822,2,charger_10_1,EV_3,60.831689957900494,-0.024,['Charging Power Violation']
7822,3,charger_12_1,EV_4,25.778829897966844,-0.024,['Charging Power Violation']
7822,4,charger_15_1,,,-0.024,['Discharge During Idle']
7823,1,charger_1_1,,,0.034,['Charging with No EV Connected']
7823,2,charger_10_1,EV_3,60.281505558698484,0.034,[]
7823,3,charger_12_1,EV_4,25.43896265912444,0.034,[]
7823,4,charger_15_1,,,0.034,['Charging with No EV Connected']
7824,1,charger_1_1,,,0.034,['Charging with No EV Connected']
7824,2,charger_10_1,EV_3,60.137574108755,0.034,[]
7824,3,charger_12_1,EV_4,25.5040864665784,0.034,[]
7824,4,charger_15_1,,,0.034,['Charging with No EV Connected']
7825,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7825,2,charger_10_1,EV_3,59.99450624751117,0.05532,[]
7825,3,charger_12_1,EV_4,25.56881953118764,0.05532,[]
7825,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7826,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7826,2,charger_10_1,EV_3,59.98884360750168,0.05532,[]
7826,3,charger_12_1,EV_4,25.76971101147609,0.05532,[]
7826,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7827,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7827,2,charger_10_1,EV_3,59.98321494333225,0.05532,[]
7827,3,charger_12_1,EV_4,25.969397142882812,0.05532,[]
7827,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7828,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7828,2,charger_10_1,EV_3,59.97762005114784,0.05532,[]
7828,3,charger_12_1,EV_4,26.167885157501097,0.05532,[]
7828,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7829,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7829,2,charger_10_1,EV_3,59.97205872831653,0.05532,[]
7829,3,charger_12_1,EV_4,26.365182244031672,0.05532,[]
7829,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7830,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7830,2,charger_10_1,EV_3,59.966530773422214,0.05532,[]
7830,3,charger_12_1,EV_4,26.561295548043063,0.05532,[]
7830,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7831,1,charger_1_1,,,-0.02,['Discharge During Idle']
7831,2,charger_10_1,EV_3,59.96103598625726,-0.02,['Charging Power Violation']
7831,3,charger_12_1,EV_4,26.756232172230384,-0.02,['Charging Power Violation']
7831,4,charger_15_1,,,-0.02,['Discharge During Idle']
7832,1,charger_1_1,,,-0.02,['Discharge During Idle']
7832,2,charger_10_1,,,-0.02,['Discharge During Idle']
7832,3,charger_12_1,,,-0.02,['Discharge During Idle']
7832,4,charger_15_1,,,-0.02,['Discharge During Idle']
7833,1,charger_1_1,,,-0.02,['Discharge During Idle']
7833,2,charger_10_1,,,-0.02,['Discharge During Idle']
7833,3,charger_12_1,,,-0.02,['Discharge During Idle']
7833,4,charger_15_1,,,-0.02,['Discharge During Idle']
7834,1,charger_1_1,,,-0.02,['Discharge During Idle']
7834,2,charger_10_1,,,-0.02,['Discharge During Idle']
7834,3,charger_12_1,,,-0.02,['Discharge During Idle']
7834,4,charger_15_1,,,-0.02,['Discharge During Idle']
7835,1,charger_1_1,,,-0.02,['Discharge During Idle']
7835,2,charger_10_1,,,-0.02,['Discharge During Idle']
7835,3,charger_12_1,,,-0.02,['Discharge During Idle']
7835,4,charger_15_1,,,-0.02,['Discharge During Idle']
7836,1,charger_1_1,,,-0.02,['Discharge During Idle']
7836,2,charger_10_1,,,-0.02,['Discharge During Idle']
7836,3,charger_12_1,,,-0.02,['Discharge During Idle']
7836,4,charger_15_1,,,-0.02,['Discharge During Idle']
7837,1,charger_1_1,,,-0.02,['Discharge During Idle']
7837,2,charger_10_1,,,-0.02,['Discharge During Idle']
7837,3,charger_12_1,,,-0.02,['Discharge During Idle']
7837,4,charger_15_1,,,-0.02,['Discharge During Idle']
7838,1,charger_1_1,,,-0.02,['Discharge During Idle']
7838,2,charger_10_1,,,-0.02,['Discharge During Idle']
7838,3,charger_12_1,,,-0.02,['Discharge During Idle']
7838,4,charger_15_1,,,-0.02,['Discharge During Idle']
7839,1,charger_1_1,,,-0.02,['Discharge During Idle']
7839,2,charger_10_1,,,-0.02,['Discharge During Idle']
7839,3,charger_12_1,,,-0.02,['Discharge During Idle']
7839,4,charger_15_1,,,-0.02,['Discharge During Idle']
7840,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7840,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7840,3,charger_12_1,,,-0.0044,['Discharge During Idle']
7840,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7841,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7841,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7841,3,charger_12_1,,,-0.0044,['Discharge During Idle']
7841,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7842,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7842,2,charger_10_1,EV_3,43.39225336295451,-0.0044,['Charging Power Violation']
7842,3,charger_12_1,EV_4,19.919888296428514,-0.0044,['Charging Power Violation']
7842,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7843,1,charger_1_1,,,-0.024,['Discharge During Idle']
7843,2,charger_10_1,EV_3,66.14402194068508,-0.024,['Charging Power Violation']
7843,3,charger_12_1,EV_4,21.830344528894642,-0.024,['Charging Power Violation']
7843,4,charger_15_1,,,-0.024,['Discharge During Idle']
7844,1,charger_1_1,,,-0.024,['Discharge During Idle']
7844,2,charger_10_1,EV_3,65.56196354958637,-0.024,['Charging Power Violation']
7844,3,charger_12_1,EV_4,21.51416820226667,-0.024,['Charging Power Violation']
7844,4,charger_15_1,,,-0.024,['Discharge During Idle']
7845,1,charger_1_1,,,-0.024,['Discharge During Idle']
7845,2,charger_10_1,EV_3,64.98339750883424,-0.024,['Charging Power Violation']
7845,3,charger_12_1,EV_4,21.199888933598466,-0.024,['Charging Power Violation']
7845,4,charger_15_1,,,-0.024,['Discharge During Idle']
7846,1,charger_1_1,,,-0.024,['Discharge During Idle']
7846,2,charger_10_1,EV_3,64.40830286432663,-0.024,['Charging Power Violation']
7846,3,charger_12_1,EV_4,20.88749534054227,-0.024,['Charging Power Violation']
7846,4,charger_15_1,,,-0.024,['Discharge During Idle']
7847,1,charger_1_1,,,0.034,['Charging with No EV Connected']
7847,2,charger_10_1,EV_3,63.83665878768606,0.034,[]
7847,3,charger_12_1,EV_4,20.576976109044413,0.034,[]
7847,4,charger_15_1,,,0.034,['Charging with No EV Connected']
7848,1,charger_1_1,,,0.034,['Charging with No EV Connected']
7848,2,charger_10_1,EV_3,63.67139641836865,0.034,[]
7848,3,charger_12_1,EV_4,20.671271835798855,0.034,[]
7848,4,charger_15_1,,,0.034,['Charging with No EV Connected']
7849,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7849,2,charger_10_1,EV_3,63.50712562326714,0.05532,[]
7849,3,charger_12_1,EV_4,20.76500178819277,0.05532,[]
7849,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7850,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7850,2,charger_10_1,EV_3,63.48038726700312,0.05532,[]
7850,3,charger_12_1,EV_4,20.994716174939192,0.05532,[]
7850,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7851,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7851,2,charger_10_1,EV_3,63.45380934087668,0.05532,[]
7851,3,charger_12_1,EV_4,21.223052275365134,0.05532,[]
7851,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7852,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7852,2,charger_10_1,EV_3,63.427390882307,0.05532,[]
7852,3,charger_12_1,EV_4,21.45001835918852,0.05532,[]
7852,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7853,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7853,2,charger_10_1,EV_3,63.40113093448874,0.05532,[]
7853,3,charger_12_1,EV_4,21.67562264650897,0.05532,[]
7853,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7854,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7854,2,charger_10_1,,,0.05532,['Charging with No EV Connected']
7854,3,charger_12_1,EV_4,21.89987330810549,0.05532,[]
7854,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7855,1,charger_1_1,,,-0.02,['Discharge During Idle']
7855,2,charger_10_1,,,-0.02,['Discharge During Idle']
7855,3,charger_12_1,EV_4,22.122778465732438,-0.02,['Charging Power Violation']
7855,4,charger_15_1,,,-0.02,['Discharge During Idle']
7856,1,charger_1_1,,,-0.02,['Discharge During Idle']
7856,2,charger_10_1,,,-0.02,['Discharge During Idle']
7856,3,charger_12_1,,,-0.02,['Discharge During Idle']
7856,4,charger_15_1,,,-0.02,['Discharge During Idle']
7857,1,charger_1_1,,,-0.02,['Discharge During Idle']
7857,2,charger_10_1,,,-0.02,['Discharge During Idle']
7857,3,charger_12_1,,,-0.02,['Discharge During Idle']
7857,4,charger_15_1,,,-0.02,['Discharge During Idle']
7858,1,charger_1_1,,,-0.02,['Discharge During Idle']
7858,2,charger_10_1,,,-0.02,['Discharge During Idle']
7858,3,charger_12_1,,,-0.02,['Discharge During Idle']
7858,4,charger_15_1,,,-0.02,['Discharge During Idle']
7859,1,charger_1_1,,,-0.02,['Discharge During Idle']
7859,2,charger_10_1,,,-0.02,['Discharge During Idle']
7859,3,charger_12_1,,,-0.02,['Discharge During Idle']
7859,4,charger_15_1,,,-0.02,['Discharge During Idle']
7860,1,charger_1_1,,,-0.02,['Discharge During Idle']
7860,2,charger_10_1,,,-0.02,['Discharge During Idle']
7860,3,charger_12_1,,,-0.02,['Discharge During Idle']
7860,4,charger_15_1,,,-0.02,['Discharge During Idle']
7861,1,charger_1_1,,,-0.02,['Discharge During Idle']
7861,2,charger_10_1,,,-0.02,['Discharge During Idle']
7861,3,charger_12_1,,,-0.02,['Discharge During Idle']
7861,4,charger_15_1,,,-0.02,['Discharge During Idle']
7862,1,charger_1_1,,,-0.02,['Discharge During Idle']
7862,2,charger_10_1,,,-0.02,['Discharge During Idle']
7862,3,charger_12_1,,,-0.02,['Discharge During Idle']
7862,4,charger_15_1,,,-0.02,['Discharge During Idle']
7863,1,charger_1_1,,,-0.02,['Discharge During Idle']
7863,2,charger_10_1,,,-0.02,['Discharge During Idle']
7863,3,charger_12_1,,,-0.02,['Discharge During Idle']
7863,4,charger_15_1,,,-0.02,['Discharge During Idle']
7864,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7864,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7864,3,charger_12_1,,,-0.0044,['Discharge During Idle']
7864,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7865,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7865,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7865,3,charger_12_1,,,-0.0044,['Discharge During Idle']
7865,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7866,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7866,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7866,3,charger_12_1,EV_4,19.334415397818738,-0.0044,['Charging Power Violation']
7866,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7867,1,charger_1_1,,,-0.024,['Discharge During Idle']
7867,2,charger_10_1,,,-0.024,['Discharge During Idle']
7867,3,charger_12_1,EV_4,20.682725078817885,-0.024,['Charging Power Violation']
7867,4,charger_15_1,,,-0.024,['Discharge During Idle']
7868,1,charger_1_1,,,-0.024,['Discharge During Idle']
7868,2,charger_10_1,,,-0.024,['Discharge During Idle']
7868,3,charger_12_1,EV_4,20.373434468890373,-0.024,['Charging Power Violation']
7868,4,charger_15_1,,,-0.024,['Discharge During Idle']
7869,1,charger_1_1,,,-0.024,['Discharge During Idle']
7869,2,charger_10_1,,,-0.024,['Discharge During Idle']
7869,3,charger_12_1,EV_4,20.065999602622426,-0.024,['Charging Power Violation']
7869,4,charger_15_1,,,-0.024,['Discharge During Idle']
7870,1,charger_1_1,,,-0.024,['Discharge During Idle']
7870,2,charger_10_1,EV_3,46.652370275463646,-0.024,['Charging Power Violation']
7870,3,charger_12_1,EV_4,19.760409345552088,-0.024,['Charging Power Violation']
7870,4,charger_15_1,,,-0.024,['Discharge During Idle']
7871,1,charger_1_1,,,0.034,['Charging with No EV Connected']
7871,2,charger_10_1,EV_3,63.17013911450465,0.034,[]
7871,3,charger_12_1,EV_4,19.45665263002417,0.034,[]
7871,4,charger_15_1,,,0.034,['Charging with No EV Connected']
7872,1,charger_1_1,,,0.034,['Charging with No EV Connected']
7872,2,charger_10_1,EV_3,63.00887586322633,0.034,[]
7872,3,charger_12_1,EV_4,19.557670297652734,0.034,[]
7872,4,charger_15_1,,,0.034,['Charging with No EV Connected']
7873,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7873,2,charger_10_1,EV_3,62.848580191455675,0.05532,[]
7873,3,charger_12_1,EV_4,19.658081859275526,0.05532,[]
7873,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7874,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7874,2,charger_10_1,EV_3,62.82579310778252,0.05532,[]
7874,3,charger_12_1,EV_4,19.89443776559545,0.05532,[]
7874,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7875,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7875,2,charger_10_1,EV_3,62.80314274661141,0.05532,[]
7875,3,charger_12_1,EV_4,20.129375536477454,0.05532,[]
7875,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7876,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7876,2,charger_10_1,EV_3,62.78062828760732,0.05532,[]
7876,3,charger_12_1,EV_4,20.36290368073417,0.05532,[]
7876,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7877,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7877,2,charger_10_1,EV_3,62.75824891535726,0.05532,[]
7877,3,charger_12_1,EV_4,20.595030656125346,0.05532,[]
7877,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7878,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7878,2,charger_10_1,,,0.05532,['Charging with No EV Connected']
7878,3,charger_12_1,EV_4,20.82576486966417,0.05532,[]
7878,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7879,1,charger_1_1,,,-0.02,['Discharge During Idle']
7879,2,charger_10_1,,,-0.02,['Discharge During Idle']
7879,3,charger_12_1,,,-0.02,['Discharge During Idle']
7879,4,charger_15_1,,,-0.02,['Discharge During Idle']
7880,1,charger_1_1,,,-0.02,['Discharge During Idle']
7880,2,charger_10_1,,,-0.02,['Discharge During Idle']
7880,3,charger_12_1,,,-0.02,['Discharge During Idle']
7880,4,charger_15_1,,,-0.02,['Discharge During Idle']
7881,1,charger_1_1,,,-0.02,['Discharge During Idle']
7881,2,charger_10_1,,,-0.02,['Discharge During Idle']
7881,3,charger_12_1,,,-0.02,['Discharge During Idle']
7881,4,charger_15_1,,,-0.02,['Discharge During Idle']
7882,1,charger_1_1,,,-0.02,['Discharge During Idle']
7882,2,charger_10_1,,,-0.02,['Discharge During Idle']
7882,3,charger_12_1,,,-0.02,['Discharge During Idle']
7882,4,charger_15_1,,,-0.02,['Discharge During Idle']
7883,1,charger_1_1,,,-0.02,['Discharge During Idle']
7883,2,charger_10_1,,,-0.02,['Discharge During Idle']
7883,3,charger_12_1,,,-0.02,['Discharge During Idle']
7883,4,charger_15_1,,,-0.02,['Discharge During Idle']
7884,1,charger_1_1,,,-0.02,['Discharge During Idle']
7884,2,charger_10_1,,,-0.02,['Discharge During Idle']
7884,3,charger_12_1,,,-0.02,['Discharge During Idle']
7884,4,charger_15_1,,,-0.02,['Discharge During Idle']
7885,1,charger_1_1,,,-0.02,['Discharge During Idle']
7885,2,charger_10_1,,,-0.02,['Discharge During Idle']
7885,3,charger_12_1,,,-0.02,['Discharge During Idle']
7885,4,charger_15_1,,,-0.02,['Discharge During Idle']
7886,1,charger_1_1,,,-0.02,['Discharge During Idle']
7886,2,charger_10_1,,,-0.02,['Discharge During Idle']
7886,3,charger_12_1,,,-0.02,['Discharge During Idle']
7886,4,charger_15_1,,,-0.02,['Discharge During Idle']
7887,1,charger_1_1,,,-0.02,['Discharge During Idle']
7887,2,charger_10_1,,,-0.02,['Discharge During Idle']
7887,3,charger_12_1,,,-0.02,['Discharge During Idle']
7887,4,charger_15_1,,,-0.02,['Discharge During Idle']
7888,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7888,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7888,3,charger_12_1,,,-0.0044,['Discharge During Idle']
7888,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7889,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7889,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7889,3,charger_12_1,EV_4,22.82111281217653,-0.0044,['Charging Power Violation']
7889,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7890,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7890,2,charger_10_1,,,-0.0044,['Discharge During Idle']
7890,3,charger_12_1,EV_4,19.606222713271727,-0.0044,['Charging Power Violation']
7890,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7891,1,charger_1_1,,,-0.024,['Discharge During Idle']
7891,2,charger_10_1,,,-0.024,['Discharge During Idle']
7891,3,charger_12_1,EV_4,19.454633096092085,-0.024,['Charging Power Violation']
7891,4,charger_15_1,,,-0.024,['Discharge During Idle']
7892,1,charger_1_1,,,-0.024,['Discharge During Idle']
7892,2,charger_10_1,,,-0.024,['Discharge During Idle']
7892,3,charger_12_1,EV_4,19.15271103806093,-0.024,['Charging Power Violation']
7892,4,charger_15_1,,,-0.024,['Discharge During Idle']
7893,1,charger_1_1,,,-0.024,['Discharge During Idle']
7893,2,charger_10_1,,,-0.024,['Discharge During Idle']
7893,3,charger_12_1,EV_4,18.852600512377958,-0.024,['Charging Power Violation']
7893,4,charger_15_1,,,-0.024,['Discharge During Idle']
7894,1,charger_1_1,,,-0.024,['Discharge During Idle']
7894,2,charger_10_1,EV_3,9.288729285731948,-0.024,['Charging Power Violation']
7894,3,charger_12_1,EV_4,18.554290649849086,-0.024,['Charging Power Violation']
7894,4,charger_15_1,,,-0.024,['Discharge During Idle']
7895,1,charger_1_1,,,0.034,['Charging with No EV Connected']
7895,2,charger_10_1,EV_3,7.659334557814078,0.034,[]
7895,3,charger_12_1,EV_4,18.257770646495388,0.034,[]
7895,4,charger_15_1,,,0.034,['Charging with No EV Connected']
7896,1,charger_1_1,,,0.034,['Charging with No EV Connected']
7896,2,charger_10_1,EV_3,7.8311361338759005,0.034,[]
7896,3,charger_12_1,EV_4,18.365981606025123,0.034,[]
7896,4,charger_15_1,,,0.034,['Charging with No EV Connected']
7897,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7897,2,charger_10_1,EV_3,8.001906900481352,0.05532,[]
7897,3,charger_12_1,EV_4,18.47354329979768,0.05532,[]
7897,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7898,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7898,2,charger_10_1,EV_3,8.308199856554042,0.05532,[]
7898,3,charger_12_1,EV_4,18.717006437474474,0.05532,[]
7898,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7899,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7899,2,charger_10_1,EV_3,8.612655054890297,0.05532,[]
7899,3,charger_12_1,EV_4,18.959008796325207,0.05532,[]
7899,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7900,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7900,2,charger_10_1,EV_3,8.915283522036534,0.05532,[]
7900,3,charger_12_1,EV_4,19.19955914102283,0.05532,[]
7900,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7901,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7901,2,charger_10_1,EV_3,9.216096218379892,0.05532,[]
7901,3,charger_12_1,EV_4,19.438666183652273,0.05532,[]
7901,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7902,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
7902,2,charger_10_1,EV_3,9.515104038545191,0.05532,[]
7902,3,charger_12_1,EV_4,19.67633858402594,0.05532,[]
7902,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7903,1,charger_1_1,,,-0.02,['Discharge During Idle']
7903,2,charger_10_1,EV_3,9.812317811789498,-0.02,['Charging Power Violation']
7903,3,charger_12_1,EV_4,19.912584949997367,-0.02,['Charging Power Violation']
7903,4,charger_15_1,,,-0.02,['Discharge During Idle']
7904,1,charger_1_1,,,-0.02,['Discharge During Idle']
7904,2,charger_10_1,EV_3,9.599115355373257,-0.02,['Charging Power Violation']
7904,3,charger_12_1,,,-0.02,['Discharge During Idle']
7904,4,charger_15_1,,,-0.02,['Discharge During Idle']
7905,1,charger_1_1,,,-0.02,['Discharge During Idle']
7905,2,charger_10_1,EV_3,9.387192113695514,-0.02,['Charging Power Violation']
7905,3,charger_12_1,,,-0.02,['Discharge During Idle']
7905,4,charger_15_1,,,-0.02,['Discharge During Idle']
7906,1,charger_1_1,,,-0.02,['Discharge During Idle']
7906,2,charger_10_1,EV_3,9.176540411467837,-0.02,['Charging Power Violation']
7906,3,charger_12_1,,,-0.02,['Discharge During Idle']
7906,4,charger_15_1,,,-0.02,['Discharge During Idle']
7907,1,charger_1_1,,,-0.02,['Discharge During Idle']
7907,2,charger_10_1,,,-0.02,['Discharge During Idle']
7907,3,charger_12_1,,,-0.02,['Discharge During Idle']
7907,4,charger_15_1,,,-0.02,['Discharge During Idle']
7908,1,charger_1_1,,,-0.02,['Discharge During Idle']
7908,2,charger_10_1,,,-0.02,['Discharge During Idle']
7908,3,charger_12_1,,,-0.02,['Discharge During Idle']
7908,4,charger_15_1,,,-0.02,['Discharge During Idle']
7909,1,charger_1_1,,,-0.02,['Discharge During Idle']
7909,2,charger_10_1,,,-0.02,['Discharge During Idle']
7909,3,charger_12_1,,,-0.02,['Discharge During Idle']
7909,4,charger_15_1,,,-0.02,['Discharge During Idle']
7910,1,charger_1_1,,,-0.02,['Discharge During Idle']
7910,2,charger_10_1,EV_3,44.48982443945465,-0.02,['Charging Power Violation']
7910,3,charger_12_1,,,-0.02,['Discharge During Idle']
7910,4,charger_15_1,,,-0.02,['Discharge During Idle']
7911,1,charger_1_1,,,-0.02,['Discharge During Idle']
7911,2,charger_10_1,EV_3,46.50851348513517,-0.02,['Charging Power Violation']
7911,3,charger_12_1,EV_4,30.851921892068752,-0.02,['Charging Power Violation']
7911,4,charger_15_1,,,-0.02,['Discharge During Idle']
7912,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7912,2,charger_10_1,EV_3,46.07513385467885,-0.0044,['Charging Power Violation']
7912,3,charger_12_1,EV_4,30.187416658138822,-0.0044,['Charging Power Violation']
7912,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7913,1,charger_1_1,,,-0.0044,['Discharge During Idle']
7913,2,charger_10_1,EV_3,45.76473077065077,-0.0044,['Charging Power Violation']
7913,3,charger_12_1,EV_4,29.97233987728998,-0.0044,['Charging Power Violation']
7913,4,charger_15_1,,,-0.0044,['Discharge During Idle']
7914,1,charger_1_1,,,-0.0044,['Discharge During Idle']
